ID,Wordform_ID,Morph_ID,Index,Gloss_ID
inajpiri-3-grandfather-pert-2,inajpiri-3-grandfather-pert,rypert,2,pert
waraijtorijpe-husband-pert-pst-0,waraijtorijpe-husband-pert-pst,waraijto-husband,0,husband
waraijtorijpe-husband-pert-pst-1,waraijtorijpe-husband-pert-pst,ripert,1,pert
waraijtorijpe-husband-pert-pst-2,waraijtorijpe-husband-pert-pst,jpepst1,2,pst
yenepo-eat-meat-des-ipfv-0,yenepo-eat-meat-des-ipfv,yene-eat-meat,0,eat-meat
yenepo-eat-meat-des-ipfv-1,yenepo-eat-meat-des-ipfv,podes,1,des
yenepo-eat-meat-des-ipfv-2,yenepo-eat-meat-des-ipfv,ri-zero,2,ipfv
ami-unidentified-plant-0,ami-unidentified-plant,ami-unidentified-plant,0,unidentified-plant
tanaijpeti-3p-do-plur-ipfv-0,tanaijpeti-3p-do-plur-ipfv,ta-3,0,3p
tanaijpeti-3p-do-plur-ipfv-1,tanaijpeti-3p-do-plur-ipfv,naij-do,1,do
tanaijpeti-3p-do-plur-ipfv-2,tanaijpeti-3p-do-plur-ipfv,plur1,2,plur
tanaijpeti-3p-do-plur-ipfv-3,tanaijpeti-3p-do-plur-ipfv,ri-zero,3,ipfv
tanaise-3p-do-pst-0,tanaise-3p-do-pst,ta-3,0,3p
tanaise-3p-do-pst-1,tanaise-3p-do-pst,nai-do,1,do
tanaise-3p-do-pst-2,tanaise-3p-do-pst,sepst,2,pst
tanaijpetiri-3p-do-plur-ipfv-0,tanaijpetiri-3p-do-plur-ipfv,ta-3,0,3p
tanaijpetiri-3p-do-plur-ipfv-1,tanaijpetiri-3p-do-plur-ipfv,naij-do,1,do
tanaijpetiri-3p-do-plur-ipfv-2,tanaijpetiri-3p-do-plur-ipfv,plur1,2,plur
tanaijpetiri-3p-do-plur-ipfv-3,tanaijpetiri-3p-do-plur-ipfv,ri,3,ipfv
moronori-poison-pert-0,moronori-poison-pert,morono-poison,0,poison
moronori-poison-pert-1,moronori-poison-pert,ripert,1,pert
chiyakontomojne-friend-pl-pl-0,chiyakontomojne-friend-pl-pl,chiyakon-friend,0,friend
chiyakontomojne-friend-pl-pl-1,chiyakontomojne-friend-pl-pl,tomopl,1,pl
chiyakontomojne-friend-pl-pl-2,chiyakontomojne-friend-pl-pl,jnepl1,2,pl
yapijtontomo-old-pl-0,yapijtontomo-old-pl,yapijton-old,0,old
yapijtontomo-old-pl-1,yapijtontomo-old-pl,tomopl,1,pl
ye-tooth-1-0,ye-tooth-1,ye-tooth,0,tooth
taro-say-acnnmlz-0,taro-say-acnnmlz,taro-say,0,say
taro-say-acnnmlz-1,taro-say-acnnmlz,rinmlz-zero,1,acnnmlz
tojpapejse-hit-plur-pst-0,tojpapejse-hit-plur-pst,tojpa-hit,0,hit
tojpapejse-hit-plur-pst-1,tojpapejse-hit-plur-pst,plur2,1,plur
tojpapejse-hit-plur-pst-2,tojpapejse-hit-plur-pst,sepst,2,pst
yawotomo-lk-uncle-pert-pl-0,yawotomo-lk-uncle-pert-pl,ylk,0,lk
yawotomo-lk-uncle-pert-pl-1,yawotomo-lk-uncle-pert-pl,awo-uncle,1,uncle
yawotomo-lk-uncle-pert-pl-2,yawotomo-lk-uncle-pert-pl,rupert-zero,2,pert
yawotomo-lk-uncle-pert-pl-3,yawotomo-lk-uncle-pert-pl,tomopl,3,pl
yansaj-pick-up-abs-nmlz-0,yansaj-pick-up-abs-nmlz,yan-pick-up,0,pick-up
yansaj-pick-up-abs-nmlz-1,yansaj-pick-up-abs-nmlz,sajnmlz,1,"abs,nmlz"
mewaimu-2-speak-ipfv-0,mewaimu-2-speak-ipfv,me2,0,2
mewaimu-2-speak-ipfv-1,mewaimu-2-speak-ipfv,waimu-speak,1,speak
mewaimu-2-speak-ipfv-2,mewaimu-2-speak-ipfv,ri-zero,2,ipfv
iwanene-3-aunt-pert-0,iwanene-3-aunt-pert,i31,0,3
iwanene-3-aunt-pert-1,iwanene-3-aunt-pert,wanene-aunt,1,aunt
iwanene-3-aunt-pert-2,iwanene-3-aunt-pert,rupert-zero,2,pert
yakaramasaj-tell-abs-nmlz-1,yakaramasaj-tell-abs-nmlz,sajnmlz,1,"abs,nmlz"
metampa-2-become-angry-ipfv-0,metampa-2-become-angry-ipfv,me2,0,2
metampa-2-become-angry-ipfv-1,metampa-2-become-angry-ipfv,tampa-become-angry,1,become-angry
metampa-2-become-angry-ipfv-2,metampa-2-become-angry-ipfv,ri-zero,2,ipfv
meweseyu-2-be-brave-ipfv-0,meweseyu-2-be-brave-ipfv,me2,0,2
meweseyu-2-be-brave-ipfv-1,meweseyu-2-be-brave-ipfv,weseyu-be-brave,1,be-brave
meweseyu-2-be-brave-ipfv-2,meweseyu-2-be-brave-ipfv,ri-zero,2,ipfv
iwaraijto-3-husband-pert-0,iwaraijto-3-husband-pert,i31,0,3
iwaraijto-3-husband-pert-1,iwaraijto-3-husband-pert,waraijto-husband,1,husband
iwaraijto-3-husband-pert-2,iwaraijto-3-husband-pert,rupert-zero,2,pert
tataropo-3p-say-des-ipfv-0,tataropo-3p-say-des-ipfv,ta-3,0,3p
tataropo-3p-say-des-ipfv-1,tataropo-3p-say-des-ipfv,taro-say,1,say
tataropo-3p-say-des-ipfv-2,tataropo-3p-say-des-ipfv,podes,2,des
tataropo-3p-say-des-ipfv-3,tataropo-3p-say-des-ipfv,ri-zero,3,ipfv
mewaimu-2-language-pert-0,mewaimu-2-language-pert,me2,0,2
mewaimu-2-language-pert-1,mewaimu-2-language-pert,waimu-language,1,language
mewaimu-2-language-pert-2,mewaimu-2-language-pert,rupert-zero,2,pert
pojteni-want-agtnmlz-0,pojteni-want-agtnmlz,pojte-want,0,want
pojteni-want-agtnmlz-1,pojteni-want-agtnmlz,ninmlz,1,agtnmlz
yatiri-lk-plot-of-cultivated-land-pert-0,yatiri-lk-plot-of-cultivated-land-pert,ylk,0,lk
yatiri-lk-plot-of-cultivated-land-pert-1,yatiri-lk-plot-of-cultivated-land-pert,ati-plot-of-cultivated-land-1,1,plot-of-cultivated-land
yatiri-lk-plot-of-cultivated-land-pert-2,yatiri-lk-plot-of-cultivated-land-pert,rypert,2,pert
yaketeke-cut-imp-0,yaketeke-cut-imp,yakete-cut,0,cut
yaketeke-cut-imp-1,yaketeke-cut-imp,keimp,1,imp
tatirijpe-3-plot-of-cultivated-land-pert-pst-0,tatirijpe-3-plot-of-cultivated-land-pert-pst,it3,0,3
tatirijpe-3-plot-of-cultivated-land-pert-pst-1,tatirijpe-3-plot-of-cultivated-land-pert-pst,ati-plot-of-cultivated-land-1,1,plot-of-cultivated-land
tatirijpe-3-plot-of-cultivated-land-pert-pst-2,tatirijpe-3-plot-of-cultivated-land-pert-pst,rypert,2,pert
tatirijpe-3-plot-of-cultivated-land-pert-pst-3,tatirijpe-3-plot-of-cultivated-land-pert-pst,jpepst1,3,pst
korokoro-c-0,korokoro-c,korokoro-c,0,c
winikijnari-sleep-ipfv-neg-0,winikijnari-sleep-ipfv-neg,winiki-sleep,0,sleep
winikijnari-sleep-ipfv-neg-1,winikijnari-sleep-ipfv-neg,ri-zero,1,ipfv
winikijnari-sleep-ipfv-neg-2,winikijnari-sleep-ipfv-neg,jnarineg,2,neg
wirejpe-1pro-pst-0,wirejpe-1pro-pst,wire-1pro,0,1pro
wirejpe-1pro-pst-1,wirejpe-1pro-pst,jpepst1,1,pst
yawankase-kill-sup-0,yawankase-kill-sup,yawanka-kill,0,kill
yawankase-kill-sup-1,yawankase-kill-sup,septcp,1,sup
wanita-j-0,wanita-j,wanita-j,0,j
samo-cry-ipfv-0,samo-cry-ipfv,samo-cry,0,cry
samo-cry-ipfv-1,samo-cry-ipfv,ri-zero,1,ipfv
terepuntase-3-become-sick-pst-0,terepuntase-3-become-sick-pst,it3,0,3
terepuntase-3-become-sick-pst-2,terepuntase-3-become-sick-pst,sepst,2,pst
picha-capuchin-monkey-0,picha-capuchin-monkey,picha-capuchin-monkey,0,capuchin-monkey
tajropo-have-fever-ipfv-0,tajropo-have-fever-ipfv,tajropo-have-fever,0,have-fever
tajropo-have-fever-ipfv-1,tajropo-have-fever-ipfv,ri-zero,1,ipfv
anoto-annatto-0,anoto-annatto,anoto-annatto,0,annatto
tayapimajpe-3p-make-worse-pst-0,tayapimajpe-3p-make-worse-pst,ta-3,0,3p
tayapimajpe-3p-make-worse-pst-2,tayapimajpe-3p-make-worse-pst,jpepst1,2,pst
pimi-neck-0,pimi-neck,pimi-neck,0,neck
yakaramaja-tell-neg-1,yakaramaja-tell-neg,janeg,1,neg
yaketeja-cut-neg-0,yaketeja-cut-neg,yakete-cut,0,cut
yaketeja-cut-neg-1,yaketeja-cut-neg,janeg,1,neg
yepemaja-pay-neg-0,yepemaja-pay-neg,yepema-pay,0,pay
yepemaja-pay-neg-1,yepemaja-pay-neg,janeg,1,neg
metojpa-2-hit-ipfv-0,metojpa-2-hit-ipfv,me2,0,2
metojpa-2-hit-ipfv-1,metojpa-2-hit-ipfv,tojpa-hit,1,hit
metojpa-2-hit-ipfv-2,metojpa-2-hit-ipfv,ri-zero,2,ipfv
mewarotapo-2-work-des-ipfv-0,mewarotapo-2-work-des-ipfv,me2,0,2
mewarotapo-2-work-des-ipfv-1,mewarotapo-2-work-des-ipfv,warota-work,1,work
mewarotapo-2-work-des-ipfv-2,mewarotapo-2-work-des-ipfv,podes,2,des
mewarotapo-2-work-des-ipfv-3,mewarotapo-2-work-des-ipfv,ri-zero,3,ipfv
warotapojnari-work-des-ipfv-neg-0,warotapojnari-work-des-ipfv-neg,warota-work,0,work
warotapojnari-work-des-ipfv-neg-1,warotapojnari-work-des-ipfv-neg,podes,1,des
warotapojnari-work-des-ipfv-neg-2,warotapojnari-work-des-ipfv-neg,ri-zero,2,ipfv
warotapojnari-work-des-ipfv-neg-3,warotapojnari-work-des-ipfv-neg,jnarineg,3,neg
utejpe-1-go-pst-0,utejpe-1-go-pst,u1,0,1
utejpe-1-go-pst-1,utejpe-1-go-pst,te-go,1,go
utejpe-1-go-pst-2,utejpe-1-go-pst,jpepst1,2,pst
pota-mouth-0,pota-mouth,pota-mouth,0,mouth
takereti-3-relative-pert-0,takereti-3-relative-pert,it3,0,3
takereti-3-relative-pert-1,takereti-3-relative-pert,akere-relative-1,1,relative
takereti-3-relative-pert-2,takereti-3-relative-pert,tipert,2,pert
nankase-find-pst-0,nankase-find-pst,nanka-find,0,find
nankase-find-pst-1,nankase-find-pst,sepst,1,pst
takerejtomo-3-relative-pert-pl-0,takerejtomo-3-relative-pert-pl,it3,0,3
takerejtomo-3-relative-pert-pl-1,takerejtomo-3-relative-pert-pl,akere-relative-1,1,relative
takerejtomo-3-relative-pert-pl-2,takerejtomo-3-relative-pert-pl,jpert,2,pert
takerejtomo-3-relative-pert-pl-3,takerejtomo-3-relative-pert-pl,tomopl,3,pl
irario-h-0,irario-h,irario-h,0,h
yerepunu-lk-sick-pert-0,yerepunu-lk-sick-pert,ylk,0,lk
yerepunu-lk-sick-pert-1,yerepunu-lk-sick-pert,erepunu-sick,1,sick
yerepunu-lk-sick-pert-2,yerepunu-lk-sick-pert,rupert-zero,2,pert
pachiri-older-sister-of-woman-pert-0,pachiri-older-sister-of-woman-pert,pachi-older-sister-of-woman,0,older-sister-of-woman
pachiri-older-sister-of-woman-pert-1,pachiri-older-sister-of-woman-pert,ripert,1,pert
peti-leg-0,peti-leg,peti-leg,0,leg
meyakereti-2-lk-relative-pert-0,meyakereti-2-lk-relative-pert,me2,0,2
meyakereti-2-lk-relative-pert-1,meyakereti-2-lk-relative-pert,ylk,1,lk
meyakereti-2-lk-relative-pert-2,meyakereti-2-lk-relative-pert,akere-relative-1,2,relative
meyakereti-2-lk-relative-pert-3,meyakereti-2-lk-relative-pert,tipert,3,pert
kururu-prochilodus-mariae-pert-0,kururu-prochilodus-mariae-pert,kuru-prochilodus-mariae,0,prochilodus-mariae
kururu-prochilodus-mariae-pert-1,kururu-prochilodus-mariae-pert,rupert,1,pert
kochari-tail-pert-0,kochari-tail-pert,kocha-tail,0,tail
kochari-tail-pert-1,kochari-tail-pert,ripert,1,pert
mujnajtese-bury-sup-1,mujnajtese-bury-sup,septcp,1,sup
meyakerej-2-lk-relative-pert-0,meyakerej-2-lk-relative-pert,me2,0,2
meyakerej-2-lk-relative-pert-1,meyakerej-2-lk-relative-pert,ylk,1,lk
meyakerej-2-lk-relative-pert-2,meyakerej-2-lk-relative-pert,akere-relative-1,2,relative
meyakerej-2-lk-relative-pert-3,meyakerej-2-lk-relative-pert,jpert,3,pert
uteri-1-go-ipfv-0,uteri-1-go-ipfv,u1,0,1
uteri-1-go-ipfv-1,uteri-1-go-ipfv,te-go,1,go
uteri-1-go-ipfv-2,uteri-1-go-ipfv,ri,2,ipfv
tamanaku-t-0,tamanaku-t,tamanaku-t,0,t
mukurujpe-child-pert-pst-0,mukurujpe-child-pert-pst,muku-child,0,child
mukurujpe-child-pert-pst-1,mukurujpe-child-pert-pst,rupert,1,pert
mukurujpe-child-pert-pst-2,mukurujpe-child-pert-pst,jpepst1,2,pst
tesetijpe-3-name-pert-pst-0,tesetijpe-3-name-pert-pst,it3,0,3
tesetijpe-3-name-pert-pst-1,tesetijpe-3-name-pert-pst,ese-name,1,name
tesetijpe-3-name-pert-pst-2,tesetijpe-3-name-pert-pst,tipert,2,pert
tesetijpe-3-name-pert-pst-3,tesetijpe-3-name-pert-pst,jpepst1,3,pst
semajpekontomo-die-pst-pl-0,semajpekontomo-die-pst-pl,sema-die,0,die
semajpekontomo-die-pst-pl-1,semajpekontomo-die-pst-pl,jpepst1,1,pst
semajpekontomo-die-pst-pl-2,semajpekontomo-die-pst-pl,kontomopl,2,pl
waimupeke-speak-prog-tr-0,waimupeke-speak-prog-tr,waimu-speak,0,speak
waimupeke-speak-prog-tr-1,waimupeke-speak-prog-tr,pekeprog,1,"prog,tr"
unajmotom-1-grandmother-pert-pl-0,unajmotom-1-grandmother-pert-pl,u1,0,1
unajmotom-1-grandmother-pert-pl-1,unajmotom-1-grandmother-pert-pl,najmo-grandmother,1,grandmother
unajmotom-1-grandmother-pert-pl-2,unajmotom-1-grandmother-pert-pl,rupert-zero,2,pert
unajmotom-1-grandmother-pert-pl-3,unajmotom-1-grandmother-pert-pl,tompl,3,pl
wanenetomojne-aunt-pl-pl-0,wanenetomojne-aunt-pl-pl,wanene-aunt,0,aunt
wanenetomojne-aunt-pl-pl-1,wanenetomojne-aunt-pl-pl,tomopl,1,pl
wanenetomojne-aunt-pl-pl-2,wanenetomojne-aunt-pl-pl,jnepl1,2,pl
senkapeti-finish-plur-ipfv-1,senkapeti-finish-plur-ipfv,plur1,1,plur
senkapeti-finish-plur-ipfv-2,senkapeti-finish-plur-ipfv,ri-zero,2,ipfv
uyakerej-1-lk-relative-pert-0,uyakerej-1-lk-relative-pert,u1,0,1
uyakerej-1-lk-relative-pert-1,uyakerej-1-lk-relative-pert,ylk,1,lk
uyakerej-1-lk-relative-pert-2,uyakerej-1-lk-relative-pert,akere-relative-1,2,relative
uyakerej-1-lk-relative-pert-3,uyakerej-1-lk-relative-pert,jpert,3,pert
najmotomojne-grandmother-pl-pl-0,najmotomojne-grandmother-pl-pl,najmo-grandmother,0,grandmother
najmotomojne-grandmother-pl-pl-1,najmotomojne-grandmother-pl-pl,tomopl,1,pl
najmotomojne-grandmother-pl-pl-2,najmotomojne-grandmother-pl-pl,jnepl1,2,pl
esemapejse-die-plur-pst-0,esemapejse-die-plur-pst,esema-die,0,die
esemapejse-die-plur-pst-1,esemapejse-die-plur-pst,plur2,1,plur
esemapejse-die-plur-pst-2,esemapejse-die-plur-pst,sepst,2,pst
chiwapure-c-0,chiwapure-c,chiwapure-c,0,c
senkapejsejne-finish-plur-pst-pl-1,senkapejsejne-finish-plur-pst-pl,plur2,1,plur
senkapejsejne-finish-plur-pst-pl-2,senkapejsejne-finish-plur-pst-pl,sepst,2,pst
senkapejsejne-finish-plur-pst-pl-3,senkapejsejne-finish-plur-pst-pl,jnepl1,3,pl
yawotomojne-lk-uncle-pert-pl-pl-0,yawotomojne-lk-uncle-pert-pl-pl,ylk,0,lk
yawotomojne-lk-uncle-pert-pl-pl-1,yawotomojne-lk-uncle-pert-pl-pl,awo-uncle,1,uncle
yawotomojne-lk-uncle-pert-pl-pl-2,yawotomojne-lk-uncle-pert-pl-pl,rupert-zero,2,pert
yawotomojne-lk-uncle-pert-pl-pl-3,yawotomojne-lk-uncle-pert-pl-pl,tomopl,3,pl
yawotomojne-lk-uncle-pert-pl-pl-4,yawotomojne-lk-uncle-pert-pl-pl,jnepl1,4,pl
yawojne-lk-uncle-pert-pl-0,yawojne-lk-uncle-pert-pl,ylk,0,lk
yawojne-lk-uncle-pert-pl-1,yawojne-lk-uncle-pert-pl,awo-uncle,1,uncle
yawojne-lk-uncle-pert-pl-2,yawojne-lk-uncle-pert-pl,rupert-zero,2,pert
yawojne-lk-uncle-pert-pl-3,yawojne-lk-uncle-pert-pl,jnepl1,3,pl
wejsapekontomo-cop-pfv-pl-0,wejsapekontomo-cop-pfv-pl,wej-cop,0,cop
wejsapekontomo-cop-pfv-pl-1,wejsapekontomo-cop-pfv-pl,sapepfv,1,pfv
wejsapekontomo-cop-pfv-pl-2,wejsapekontomo-cop-pfv-pl,kontomopl,2,pl
wejpetijpekontomo-come-plur-pst-pl-0,wejpetijpekontomo-come-plur-pst-pl,wej-come,0,come
wejpetijpekontomo-come-plur-pst-pl-1,wejpetijpekontomo-come-plur-pst-pl,plur1,1,plur
wejpetijpekontomo-come-plur-pst-pl-2,wejpetijpekontomo-come-plur-pst-pl,jpepst1,2,pst
wejpetijpekontomo-come-plur-pst-pl-3,wejpetijpekontomo-come-plur-pst-pl,kontomopl,3,pl
iyipi-3-mountain-pert-0,iyipi-3-mountain-pert,i31,0,3
iyipi-3-mountain-pert-1,iyipi-3-mountain-pert,yipi-mountain,1,mountain
iyipi-3-mountain-pert-2,iyipi-3-mountain-pert,rupert-zero,2,pert
inonokontomo-3-earth-pert-pl-0,inonokontomo-3-earth-pert-pl,i31,0,3
inonokontomo-3-earth-pert-pl-1,inonokontomo-3-earth-pert-pl,nono-earth,1,earth
inonokontomo-3-earth-pert-pl-2,inonokontomo-3-earth-pert-pl,rupert-zero,2,pert
inonokontomo-3-earth-pert-pl-3,inonokontomo-3-earth-pert-pl,kontomopl,3,pl
tajnon-piaroa-0,tajnon-piaroa,tajnon-piaroa,0,piaroa
tewine-3-from-0,tewine-3-from,te-3,0,3
tewine-3-from-1,tewine-3-from,wine-from,1,from
mewarai-2-like-0,mewarai-2-like,me2,0,2
mewarai-2-like-1,mewarai-2-like,warai-like,1,like
tamutom-3-ripeness-pert-pl-0,tamutom-3-ripeness-pert-pl,it3,0,3
tamutom-3-ripeness-pert-pl-1,tamutom-3-ripeness-pert-pl,amu-ripeness,1,ripeness
tamutom-3-ripeness-pert-pl-2,tamutom-3-ripeness-pert-pl,rupert-zero,2,pert
tamutom-3-ripeness-pert-pl-3,tamutom-3-ripeness-pert-pl,tompl,3,pl
chikontom-cop-ipfv-pl-0,chikontom-cop-ipfv-pl,chi-cop,0,cop
chikontom-cop-ipfv-pl-1,chikontom-cop-ipfv-pl,ri-zero,1,ipfv
chikontom-cop-ipfv-pl-2,chikontom-cop-ipfv-pl,kontompl,2,pl
ejtejne-house-npert-pl-0,ejtejne-house-npert-pl,ej-house,0,house
ejtejne-house-npert-pl-1,ejtejne-house-npert-pl,tenpert,1,npert
ejtejne-house-npert-pl-2,ejtejne-house-npert-pl,jnepl1,2,pl
senkane-finish-inf-1,senkane-finish-inf,neinf,1,inf
wepijpekontomo-come-pst-pl-0,wepijpekontomo-come-pst-pl,wepi-come,0,come
wepijpekontomo-come-pst-pl-1,wepijpekontomo-come-pst-pl,jpepst1,1,pst
wepijpekontomo-come-pst-pl-2,wepijpekontomo-come-pst-pl,kontomopl,2,pl
warotakonton-work-ipfv-pl-0,warotakonton-work-ipfv-pl,warota-work,0,work
warotakonton-work-ipfv-pl-1,warotakonton-work-ipfv-pl,ri-zero,1,ipfv
warotakonton-work-ipfv-pl-2,warotakonton-work-ipfv-pl,kontonpl,2,pl
wejpejse-come-plur-pst-0,wejpejse-come-plur-pst,wej-come,0,come
wejpejse-come-plur-pst-1,wejpejse-come-plur-pst,plur2,1,plur
wejpejse-come-plur-pst-2,wejpejse-come-plur-pst,sepst,2,pst
pijiguao-bactris-gasipaes-0,pijiguao-bactris-gasipaes,pijiguao-bactris-gasipaes,0,bactris-gasipaes
uyarejpe-1-bring-pst-0,uyarejpe-1-bring-pst,u1,0,1
uyarejpe-1-bring-pst-1,uyarejpe-1-bring-pst,yare-bring,1,bring
uyarejpe-1-bring-pst-2,uyarejpe-1-bring-pst,jpepst1,2,pst
warotanepeke-work-prog-intr-0,warotanepeke-work-prog-intr,warota-work,0,work
warotanepeke-work-prog-intr-1,warotanepeke-work-prog-intr,nepeke,1,"prog,intr"
yakerejtomojne-lk-relative-pert-pl-pl-0,yakerejtomojne-lk-relative-pert-pl-pl,ylk,0,lk
yakerejtomojne-lk-relative-pert-pl-pl-1,yakerejtomojne-lk-relative-pert-pl-pl,akere-relative-1,1,relative
yakerejtomojne-lk-relative-pert-pl-pl-2,yakerejtomojne-lk-relative-pert-pl-pl,jpert,2,pert
yakerejtomojne-lk-relative-pert-pl-pl-3,yakerejtomojne-lk-relative-pert-pl-pl,tomopl,3,pl
yakerejtomojne-lk-relative-pert-pl-pl-4,yakerejtomojne-lk-relative-pert-pl-pl,jnepl1,4,pl
yapijtontomojne-old-pl-pl-0,yapijtontomojne-old-pl-pl,yapijton-old,0,old
yapijtontomojne-old-pl-pl-1,yapijtontomojne-old-pl-pl,tomopl,1,pl
yapijtontomojne-old-pl-pl-2,yapijtontomojne-old-pl-pl,jnepl1,2,pl
warota-work-ipfv-0,warota-work-ipfv,warota-work,0,work
warota-work-ipfv-1,warota-work-ipfv,ri-zero,1,ipfv
yipiri-mountain-pert-1-0,yipiri-mountain-pert-1,yipi-mountain,0,mountain
yipiri-mountain-pert-1-1,yipiri-mountain-pert-1,ripert,1,pert
semokontomo-cry-ipfv-pl-0,semokontomo-cry-ipfv-pl,semo-cry,0,cry
semokontomo-cry-ipfv-pl-1,semokontomo-cry-ipfv-pl,ri-zero,1,ipfv
semokontomo-cry-ipfv-pl-2,semokontomo-cry-ipfv-pl,kontomopl,2,pl
wejkatopo-fall-circ-nmlz-0,wejkatopo-fall-circ-nmlz,wejka-fall,0,fall
wejkatopo-fall-circ-nmlz-1,wejkatopo-fall-circ-nmlz,toponmlz,1,"circ,nmlz"
yipirijpe-mountain-pert-pst-0,yipirijpe-mountain-pert-pst,yipi-mountain,0,mountain
yipirijpe-mountain-pert-pst-1,yipirijpe-mountain-pert-pst,rypert,1,pert
yipirijpe-mountain-pert-pst-2,yipirijpe-mountain-pert-pst,jpepst1,2,pst
asamonepeke-cry-prog-intr-0,asamonepeke-cry-prog-intr,asamo-cry,0,cry
asamonepeke-cry-prog-intr-1,asamonepeke-cry-prog-intr,nepeke,1,"prog,intr"
inchare-see-imn-0,inchare-see-imn,in-see,0,see
inchare-see-imn-1,inchare-see-imn,chareimn,1,imn
semonepeke-cry-prog-intr-0,semonepeke-cry-prog-intr,semo-cry,0,cry
semonepeke-cry-prog-intr-1,semonepeke-cry-prog-intr,nepeke,1,"prog,intr"
waimute-speak-inf-0,waimute-speak-inf,waimu-speak,0,speak
waimute-speak-inf-1,waimute-speak-inf,teinf,1,inf
semone-cry-inf-0,semone-cry-inf,semo-cry,0,cry
semone-cry-inf-1,semone-cry-inf,neinf,1,inf
kukuru-answer-ipfv-0,kukuru-answer-ipfv,kuku-answer,0,answer
kukuru-answer-ipfv-1,kukuru-answer-ipfv,ri-ru,1,ipfv
ere-liver-0,ere-liver,ere-liver,0,liver
yapejsare-grab-imn-0,yapejsare-grab-imn,yapej-grab,0,grab
yapejsare-grab-imn-1,yapejsare-grab-imn,sareimn,1,imn
uyakerejtomo-1-lk-relative-pert-pl-0,uyakerejtomo-1-lk-relative-pert-pl,u1,0,1
uyakerejtomo-1-lk-relative-pert-pl-1,uyakerejtomo-1-lk-relative-pert-pl,ylk,1,lk
uyakerejtomo-1-lk-relative-pert-pl-2,uyakerejtomo-1-lk-relative-pert-pl,akere-relative-1,2,relative
uyakerejtomo-1-lk-relative-pert-pl-3,uyakerejtomo-1-lk-relative-pert-pl,jpert,3,pert
uyakerejtomo-1-lk-relative-pert-pl-4,uyakerejtomo-1-lk-relative-pert-pl,tomopl,4,pl
kanawajne-canoe-pl-0,kanawajne-canoe-pl,kanawa-canoe,0,canoe
kanawajne-canoe-pl-1,kanawajne-canoe-pl,jnepl1,1,pl
ipejsape-put-plur-pfv-0,ipejsape-put-plur-pfv,i-put,0,put
ipejsape-put-plur-pfv-1,ipejsape-put-plur-pfv,plur2,1,plur
ipejsape-put-plur-pfv-2,ipejsape-put-plur-pfv,sapepfv,2,pfv
tapa-beat-acnnmlz-0,tapa-beat-acnnmlz,tapa-beat,0,beat
tapa-beat-acnnmlz-1,tapa-beat-acnnmlz,rinmlz-zero,1,acnnmlz
uyawanka-1-kill-ipfv-0,uyawanka-1-kill-ipfv,u1,0,1
uyawanka-1-kill-ipfv-1,uyawanka-1-kill-ipfv,yawanka-kill,1,kill
uyawanka-1-kill-ipfv-2,uyawanka-1-kill-ipfv,ri-zero,2,ipfv
meyawanka-2-kill-ipfv-0,meyawanka-2-kill-ipfv,me2,0,2
meyawanka-2-kill-ipfv-1,meyawanka-2-kill-ipfv,yawanka-kill,1,kill
meyawanka-2-kill-ipfv-2,meyawanka-2-kill-ipfv,ri-zero,2,ipfv
mepeke-2-about-0,mepeke-2-about,me2,0,2
mepeke-2-about-1,mepeke-2-about,peke-about,1,about
yopoke-find-imp-0,yopoke-find-imp,yopo-find,0,find
yopoke-find-imp-1,yopoke-find-imp,keimp,1,imp
waimutepeke-speak-prog-intr-0,waimutepeke-speak-prog-intr,waimu-speak,0,speak
waimutepeke-speak-prog-intr-1,waimutepeke-speak-prog-intr,tepeke,1,"prog,intr"
itapejteke-hear-plur-pl-imp-0,itapejteke-hear-plur-pl-imp,ita-hear,0,hear
itapejteke-hear-plur-pl-imp-1,itapejteke-hear-plur-pl-imp,plur2,1,plur
itapejteke-hear-plur-pl-imp-2,itapejteke-hear-plur-pl-imp,tepl,2,pl
itapejteke-hear-plur-pl-imp-3,itapejteke-hear-plur-pl-imp,keimp,3,imp
yawotom-lk-uncle-pert-pl-0,yawotom-lk-uncle-pert-pl,ylk,0,lk
yawotom-lk-uncle-pert-pl-1,yawotom-lk-uncle-pert-pl,awo-uncle,1,uncle
yawotom-lk-uncle-pert-pl-2,yawotom-lk-uncle-pert-pl,rupert-zero,2,pert
yawotom-lk-uncle-pert-pl-3,yawotom-lk-uncle-pert-pl,tompl,3,pl
waimutomo-language-pl-0,waimutomo-language-pl,waimu-language,0,language
waimutomo-language-pl-1,waimutomo-language-pl,tomopl,1,pl
mewara-2-like-0,mewara-2-like,me2,0,2
mewara-2-like-1,mewara-2-like,wara-like,1,like
takonojpe-other-pst-0,takonojpe-other-pst,takono-other,0,other
takonojpe-other-pst-1,takonojpe-other-pst,jpepst1,1,pst
chiyakono-friend-0,chiyakono-friend,chiyakono-friend,0,friend
yamija-pick-up-neg-0,yamija-pick-up-neg,yami-pick-up,0,pick-up
yamija-pick-up-neg-1,yamija-pick-up-neg,janeg,1,neg
yopojpe-find-pst-0,yopojpe-find-pst,yopo-find,0,find
yopojpe-find-pst-1,yopojpe-find-pst,jpepst1,1,pst
yewukuja-answer-neg-0,yewukuja-answer-neg,yewuku-answer,0,answer
yewukuja-answer-neg-1,yewukuja-answer-neg,janeg,1,neg
